FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5
Darren,Fletcher,MID,WBA,4400000,5,103,2.7,6.13636363636364E-07,2.34090909090909E-05,0,640073,0,45,0,0,0,2,0,23.4,0,-1,0,103,1,0.7,0,3,2,0,8,0,3,8.1,447906,0,403,0,1,3231,0,0,0,453,Swansea,,,,
Michael,Folivi,FWD,WAT,4500000,0,1,1,2.22222222222222E-07,2.22222222222222E-07,0,411,0,0,0,0,0,0,0,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,488,0,0,0,0,10,0,0,0,2,Man City,,,,
Jose,Fonte,DEF,WHU,5300000,2,98,3,5.66037735849057E-07,1.84905660377358E-05,0,245913,4,46,0,0,0,0,0,18.5,0,-2,0,98,2,0.3,0,1.5,10,0,11,0,0,3.2,158939,0,487,0,1,2934,0,0,0,592,Burnley,,,,
Adam,Forshaw,MID,MID,4500000,2,77,2.3,5.11111111111111E-07,1.71111111111111E-05,0,50819,4,36,0,0,0,0,0,17.1,0,0,0,77,0,0.3,0,1.5,3,0,9,0,2,0.4,61682,0,0,0,0,2695,0,0,0,401,Liverpool,,,,
Fraser,Forster,GLK,SOU,5000000,2,134,3.5,7E-07,2.68E-05,0,223518,3,48,0,76,0,0,0,26.8,0,0,0,134,0,0.6,0,2.8,4,0,14,0,0,5,229464,0,233,1,1,3420,0,0,0,625,Stoke,,,,
Ben,Foster,GLK,WBA,4700000,1,113,3,6.38297872340426E-07,2.40425531914894E-05,0,517913,2,51,0,115,0,0,0,24,0,2,0,113,-2,0.5,0,2.3,4,0,6,0,0,12.6,674681,0,129,0,2,3420,0,0,0,629,Swansea,,,,
Timothy,Fosu-Mensah,DEF,MUN,4100000,6,9,0.0810810810810811,1.977587343441E-08,2.19512195121951E-06,0,10107,0,0,0,0,0,0,0,2.2,0,-4,0,9,4,0.5,0,2,0,0,1,0,0,0.2,5238,0,40,0,0,97,0,0,0,36,Crystal Palace,,,,
Simon,Francis,DEF,BOU,4500000,1,89,2.6,5.77777777777778E-07,1.97777777777778E-05,0,176907,4,54,0,0,0,0,0,19.8,0,0,0,89,0,0.3,0,1.5,7,0,10,0,1,1.4,172920,0,462,0,1,2938,0,0,1,639,Leicester,,,,
Ryan,Fraser,MID,BOU,4600000,2,100,0.900900900900901,1.95848021934978E-07,2.17391304347826E-05,0,118412,3,32,0,0,0,3,0,21.7,0,-4,0,100,4,0.7,0,3,8,0,7,0,9,1.2,168284,0,0,0,2,1764,0,0,0,345,Leicester,,,,
George,Friend,DEF,MID,4200000,1,59,2.5,5.95238095238095E-07,1.4047619047619E-05,0,297371,4,35,0,0,0,0,0,14,0,-3,0,59,3,0.2,0,1,6,0,4,0,3,1.8,155485,0,0,0,0,1964,0,0,0,371,Liverpool,,,,
Dael,Fry,DEF,MID,4000000,0,0,0,0,0,0,66449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,4654,0,0,0,0,0,0,0,0,0,Liverpool,,,,
Ezekiel,Fryers,DEF,CRY,4500000,0,9,0.0810810810810811,1.8018018018018E-08,2E-06,0,950,0,7,0,0,0,0,0,2,0,0,0,9,0,0,0,0,0,0,0,0,1,0,1074,0,0,0,0,188,0,0,0,38,Man Utd,,,,
Christian,Fuchs,DEF,LEI,5300000,2,104,2.9,5.47169811320755E-07,1.9622641509434E-05,0,437219,10,57,0,0,0,2,0,19.6,0,-2,0,104,2,0.1,0,0.3,10,0,8,0,4,5.7,222961,0,482,0,1,3103,0,0,0,679,Bournemouth,,,,
Jay,Fulton,MID,SWA,4400000,0,19,0.171171171171171,3.89025389025389E-08,4.31818181818182E-06,0,1565,2,15,0,0,0,0,0,4.3,0,-1,0,19,1,0,0,0,0,0,3,0,0,0,1011,0,4,0,0,690,0,0,0,92,West Brom,,,,
Ramiro,Funes Mori,DEF,EVE,4500000,0,69,3,6.66666666666667E-07,1.53333333333333E-05,0,212075,0,19,0,0,0,0,0,15.3,0,-5,0,69,5,0,0,0,4,0,7,0,1,1.4,157058,0,304,0,0,1543,0,0,0,365,Arsenal,,,,
Manolo,Gabbiadini,FWD,SOU,6400000,1,38,0.342342342342342,5.3490990990991E-08,5.9375E-06,0,567272,1,12,0,0,0,4,0,5.9,0,-1,0,38,1,0.1,1,0.8,4,0,3,0,1,6.5,846541,0,0,0,1,724,0,0,0,124,Stoke,,,,
,Gabriel,DEF,ARS,4800000,0,45,2.4,5E-07,9.375E-06,0,100361,6,18,0,0,0,0,0,9.4,0,-2,0,45,2,0,0,0,2,0,5,0,0,0.8,119600,0,244,0,0,1517,0,0,0,296,Everton,,,,
Brendan,Galloway,DEF,EVE,4000000,0,9,3,7.5E-07,2.25E-06,0,20193,0,3,0,0,0,0,0,2.3,0,-5,0,9,5,0,0,0,0,0,1,0,0,0.2,16367,0,126,0,0,247,0,0,0,44,Arsenal,,,,
Cristian,Gamboa,DEF,WBA,4000000,0,0,0,0,0,0,29549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,2019,0,0,0,0,0,0,0,0,0,Swansea,,,,
,García,MID,MCI,5000000,0,4,0.036036036036036,7.20720720720721E-09,8E-07,0,634,0,2,0,0,0,0,0,0.8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,625,0,0,0,0,77,0,0,0,25,Watford,,,,
Craig,Gardner,MID,WBA,5100000,0,14,1.6,3.13725490196078E-07,2.74509803921569E-06,0,7451,1,6,0,0,0,0,0,2.7,0,-4,0,14,4,0,0,0,0,0,1,0,1,0.1,5115,0,244,0,0,218,0,0,0,52,Swansea,,,,
Florin,Gardos,DEF,SOU,4000000,0,0,0,0,0,0,6030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,5903,0,0,0,0,0,0,0,0,0,Stoke,,,,
Paulo,Gazzaniga,GLK,SOU,4500000,0,0,0,0,0,0,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,15,0,0,0,0,0,0,0,Stoke,,,,
Rudy,Gestede,FWD,MID,4500000,1,21,0.189189189189189,4.2042042042042E-08,4.66666666666667E-06,0,10551,3,12,0,0,0,1,0,4.7,0,-5,0,21,5,0.1,0,0.5,0,0,1,0,0,0.1,14380,0,0,0,0,533,0,0,0,80,Liverpool,,,,
Kieran,Gibbs,DEF,ARS,4700000,0,45,4.1,8.72340425531915E-07,9.57446808510638E-06,0,30650,3,3,0,0,0,0,0,9.6,0,-3,0,45,3,0.7,0,3.3,3,0,6,0,1,1.7,70359,0,69,0,1,702,0,0,0,201,Everton,,,,
Ben,Gibson,DEF,MID,4900000,1,121,3.2,6.53061224489796E-07,2.46938775510204E-05,0,490767,4,53,0,0,0,1,0,24.7,0,4,0,121,-4,0.1,0,0.5,14,0,11,0,1,8.8,801709,0,0,0,1,3420,0,0,0,682,Liverpool,,,,
Darron,Gibson,MID,SUN,4300000,1,17,0.153153153153153,3.56170123611984E-08,3.95348837209302E-06,0,7021,4,12,0,0,0,0,0,4,0,-2,0,17,2,0.2,0,1,0,0,1,0,0,0.1,4152,0,44,0,0,640,0,0,0,101,Chelsea,,,,
Rene,Gilmartin,GLK,WAT,4000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Man City,,,,
Olivier,Giroud,FWD,ARS,8100000,0,116,4,4.93827160493827E-07,1.4320987654321E-05,0,733826,2,16,0,0,0,12,0,14.3,0,-9,0,116,9,0.7,0,6,17,0,4,0,5,4.7,846204,0,629,0,3,1206,0,0,0,432,Everton,,,,
Shay,Given,GLK,STK,4200000,0,13,0.117117117117117,2.78850278850279E-08,3.0952380952381E-06,0,25611,1,14,0,18,0,0,0,3.1,0,-3,0,13,3,0,0,0,3,0,0,0,0,0.4,20683,1,24,1,1,450,0,0,0,92,Southampton,,,,
Serge,Gnabry,MID,ARS,5000000,0,0,0,0,0,0,1070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,0,4,0,0,0,0,0,0,0,Everton,,,,
Angel,Gomes,MID,MUN,4500000,1,1,0.00900900900900901,2.002002002002E-09,2.22222222222222E-07,0,0,0,0,0,0,0,0,0,0.2,0,0,0,1,0,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,Crystal Palace,,,,
Heurelho,Gomes,GLK,WAT,4900000,1,113,3,6.12244897959184E-07,2.30612244897959E-05,0,101390,1,64,0,117,0,0,0,23.1,0,-1,0,113,1,0.3,0,1.7,6,0,7,0,0,1.7,46210,1,375,1,1,3337,0,0,0,681,Man City,,,,
Joseph,Gomez,DEF,LIV,4800000,0,0,0,0,0,0,1466,0,0,0,0,0,0,0,0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0,888,0,58,0,0,0,0,0,0,0,Middlesbrough,,,,
Bafétimbi,Gomis,FWD,SWA,6500000,0,0,0,0,0,0,1932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665,0,242,0,0,0,0,0,0,0,West Brom,,,,
Lynden,Gooch,MID,SUN,4100000,1,12,0.108108108108108,2.636783124588E-08,2.92682926829268E-06,0,9992,3,9,0,0,0,0,0,2.9,0,-4,0,12,4,0.2,0,0.7,0,0,1,0,0,0.2,14585,0,0,0,0,366,0,0,0,43,Chelsea,,,,
Dan,Gosling,MID,BOU,4700000,3,49,0.441441441441441,9.39237109449875E-08,1.04255319148936E-05,0,12925,6,24,0,0,0,2,0,10.4,0,-3,0,49,3,0.4,0,2,2,0,4,0,0,0.1,8398,0,331,0,0,1366,0,0,0,254,Leicester,,,,
Lewis,Grabban,FWD,BOU,4300000,0,6,2,4.65116279069767E-07,1.3953488372093E-06,0,272441,0,2,0,0,0,0,0,1.4,0,-2,0,6,2,0,0,0,0,0,0,0,1,2.9,193792,0,124,0,0,60,0,0,0,17,Leicester,,,,
Max,Gradel,MID,BOU,5000000,0,8,0.0720720720720721,1.44144144144144E-08,1.6E-06,0,13431,3,1,0,0,0,0,0,1.6,0,-5,0,8,5,0,0,0,0,0,0,0,0,0.1,1178,0,155,0,0,134,0,0,0,24,Leicester,,,,
Lee,Grant,GLK,STK,4300000,0,106,3.8,8.83720930232558E-07,2.46511627906977E-05,0,290679,1,34,0,91,0,0,0,24.7,0,3,0,106,-3,0,0,0,9,0,9,0,0,6.5,534744,0,0,0,3,2520,0,0,0,546,Southampton,,,,
Andre,Gray,FWD,BUR,6000000,5,108,3.4,5.66666666666667E-07,1.8E-05,0,767649,2,33,0,0,0,9,0,18,0,-5,0,108,5,0.5,0,3,10,0,8,0,3,4,486669,0,0,0,1,2260,0,0,0,303,West Ham,,,,
Demarai,Gray,MID,LEI,4800000,1,58,0.522522522522523,1.08858858858859E-07,1.20833333333333E-05,0,58006,2,20,0,0,0,1,0,12.1,0,-2,0,58,2,0.1,0,0.7,0,0,4,0,4,0.5,42715,0,57,0,0,1049,0,0,0,210,Bournemouth,,,,
Kamil,Grosicki,MID,HUL,5500000,1,43,0.387387387387387,7.04340704340704E-08,7.81818181818182E-06,0,15980,1,27,0,0,0,0,0,7.8,0,0,0,43,0,0.3,0,1.5,0,0,3,0,5,0.2,25724,0,0,0,0,1143,0,0,0,132,Tottenham,,,,
Marko,Grujic,MID,LIV,4300000,0,4,0.036036036036036,8.38047349675257E-09,9.30232558139535E-07,0,27552,1,0,0,0,0,0,0,0.9,0,-7,0,4,7,0.1,0,0.5,0,0,0,0,0,0.2,2751,0,0,0,0,43,0,0,0,10,Middlesbrough,,,,
Johann Berg,Gudmundsson,MID,BUR,4800000,0,47,0.423423423423423,8.82132132132132E-08,9.79166666666667E-06,0,22755,1,19,0,0,0,1,0,9.8,0,-7,0,47,7,0.4,0,2,3,0,3,0,3,0.1,13594,0,0,0,1,999,0,0,0,187,West Ham,,,,
Adlène,Guédioura,MID,MID,4200000,0,26,0.234234234234234,5.57700557700558E-08,6.19047619047619E-06,0,8170,2,20,0,0,0,0,0,6.2,0,-3,0,26,3,0,0,0,0,0,0,0,1,0.1,7765,0,56,0,0,861,0,0,0,131,Liverpool,,,,
Idrissa,Gueye,MID,EVE,5000000,1,80,2.4,4.8E-07,1.6E-05,0,51784,11,31,0,0,0,1,0,16,0,0,0,80,0,0.4,0,2,9,0,9,0,2,0.4,53794,0,270,0,1,2681,0,0,0,540,Arsenal,,,,
Ilkay,Gündogan,MID,MCI,4900000,0,41,4.1,8.36734693877551E-07,8.36734693877551E-06,0,704743,0,8,0,0,0,3,0,8.4,0,-6,0,41,6,0,0,0,2,0,3,0,1,1.3,700011,0,0,0,1,704,0,0,0,196,Watford,,,,
Angus,Gunn,GLK,MCI,4000000,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0,0,0,0,0,0,0,0,0,Watford,,,,
Bradley,Guzan,GLK,MID,4200000,3,36,0.324324324324324,7.72200772200772E-08,8.57142857142857E-06,0,36967,0,17,0,37,0,0,0,8.6,0,-3,0,36,3,0.5,0,2,3,0,3,0,0,0.7,28825,0,188,0,1,900,0,0,0,197,Liverpool,,,,
Ben,Hamer,GLK,LEI,4300000,0,0,0,0,0,0,427,0,0,0,0,0,0,0,0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0,393,0,0,0,0,0,0,0,0,0,Bournemouth,,,,
Rekeem,Harper,MID,WBA,4500000,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0,0,0,0,0,0,0,0,0,Swansea,,,,
Joshua,Harrop,MID,MUN,4500000,8,8,0.0720720720720721,1.6016016016016E-08,1.77777777777778E-06,0,6,0,0,0,0,0,1,0,1.8,0,0,0,8,0,1.8,0,8,0,0,1,0,0,0,273,0,0,0,0,90,0,0,0,32,Crystal Palace,,,,
Joe,Hart,GLK,MCI,5300000,0,0,0,0,0,0,174581,0,0,0,0,0,0,0,0,0,-2,0,0,2,0,0,0,0,0,0,0,0,1,2933,0,360,0,0,0,0,0,0,0,Watford,,,,
Mouez,Hassen,GLK,SOU,4000000,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564,0,0,0,0,0,0,0,0,0,Stoke,,,,
Jakob,Haugaard,GLK,STK,4300000,0,0,0,0,0,0,3586,0,0,0,0,0,0,0,0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,291,0,31,0,0,0,0,0,0,0,Southampton,,,,
Eden,Hazard,MID,CHE,10500000,9,224,6.2,5.90476190476191E-07,2.13333333333333E-05,0,2197649,3,29,0,0,0,16,0,21.3,0,5,0,224,-5,0.4,1,4.7,33,0,17,0,9,30.6,2580159,0,476,0,5,2985,0,0,0,869,Sunderland,,,,
Tom,Heaton,GLK,BUR,5100000,1,149,4.3,8.43137254901961E-07,2.92156862745098E-05,0,464893,1,48,0,142,0,0,0,29.2,0,6,0,149,-6,0.3,0,1.5,21,0,10,0,0,18.6,976551,0,0,1,4,3150,0,0,0,741,West Ham,,,,
Jordan,Henderson,MID,LIV,6200000,0,73,3,4.83870967741936E-07,1.17741935483871E-05,0,118914,8,28,0,0,0,1,0,11.8,0,-3,0,73,3,0,0,0,9,0,7,0,4,1,99424,0,250,0,0,2116,0,0,0,467,Middlesbrough,,,,
Jeff,Hendrick,MID,BUR,5300000,2,76,2.4,4.52830188679245E-07,1.43396226415094E-05,0,6203,6,47,0,0,0,2,0,14.3,0,-2,0,76,2,0.4,0,2,1,0,9,0,1,0.1,7429,0,0,0,0,2691,0,0,1,286,West Ham,,,,
Wayne,Hennessey,GLK,CRY,4300000,1,92,3.2,7.44186046511628E-07,2.13953488372093E-05,0,172524,1,46,0,83,0,0,0,21.4,0,-2,0,92,2,0.8,0,3.5,4,0,7,0,0,3.1,126719,0,266,0,2,2610,0,0,0,497,Man Utd,,,,
Rouwen,Hennings,FWD,BUR,4500000,0,0,0,0,0,0,4090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,742,0,0,0,0,0,0,0,0,0,West Ham,,,,
Markus,Henriksen,MID,HUL,4900000,0,20,0.18018018018018,3.67714653428939E-08,4.08163265306122E-06,0,1026,1,13,0,0,0,0,0,4.1,0,-6,0,20,6,0,0,0,0,0,0,0,0,0,1020,0,0,0,0,638,0,0,0,75,Tottenham,,,,
Abel,Hernández,FWD,HUL,5900000,0,72,3,5.08474576271186E-07,1.22033898305085E-05,0,168619,0,23,0,0,0,4,0,12.2,0,-1,0,72,1,0,0,0,6,0,4,0,4,0.9,153456,0,0,0,2,1425,0,0,0,208,Tottenham,,,,
Luis,Hernández,DEF,LEI,4200000,0,3,0.8,1.9047619047619E-07,7.14285714285714E-07,0,21663,1,8,0,0,0,0,0,0.7,0,-3,0,3,3,0,0,0,0,0,0,0,0,0.3,5986,0,0,0,0,327,0,0,0,50,Bournemouth,,,,
Ander,Herrera,MID,MUN,6200000,0,97,3.1,5E-07,1.56451612903226E-05,0,124734,5,18,0,0,0,1,0,15.6,0,-3,0,97,3,0.1,0,0.7,11,0,13,0,6,2.2,190224,0,307,0,1,2465,0,0,1,559,Crystal Palace,,,,
Jake,Hesketh,MID,SOU,4500000,0,0,0,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,0,0,0,0,0,0,0,0,0,Stoke,,,,
Mateusz,Hewelt,GLK,EVE,4000000,0,0,0,0,0,0,1721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,3037,0,0,0,0,0,0,0,0,0,Arsenal,,,,
Ben,Hinchcliffe,FWD,HUL,4500000,0,0,0,0,0,0,2712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3408,0,0,0,0,0,0,0,0,0,Tottenham,,,,
Tommie,Hoban,DEF,WAT,4000000,0,0,0,0,0,0,13263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1227,0,0,0,0,0,0,0,0,0,Man City,,,,
Pierre-Emile,Højbjerg,MID,SOU,4200000,0,38,0.342342342342342,8.15100815100815E-08,9.04761904761905E-06,0,163812,2,16,0,0,0,0,0,9,0,-3,0,38,3,0.1,0,0.5,0,0,6,0,0,1.6,116439,0,0,0,0,1300,0,0,0,232,Stoke,,,,
Rob,Holding,DEF,ARS,4100000,1,32,0.288288288288288,7.03142166556801E-08,7.80487804878049E-06,0,75256,3,8,0,0,0,0,0,7.8,0,-4,0,32,4,0.9,0,3.8,3,0,4,0,0,3.3,174958,0,0,0,1,810,0,0,0,171,Everton,,,,
José,Holebas,DEF,WAT,4600000,0,87,2.6,5.65217391304348E-07,1.89130434782609E-05,0,442080,14,61,0,0,0,2,0,18.9,0,1,0,87,-1,0,0,0,9,0,7,0,4,3,528595,0,96,0,1,2905,0,0,0,547,Man City,,,,
Mason,Holgate,DEF,EVE,4100000,1,54,0.486486486486486,1.1865524060646E-07,1.31707317073171E-05,0,452707,2,18,0,0,0,0,0,13.2,0,-4,0,54,4,0.2,0,1,5,0,5,0,1,7.1,701907,0,0,0,0,1372,0,0,0,303,Arsenal,,,,
Nathan,Holland,MID,WHU,4500000,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,0,0,0,0,0,0,0,0,0,Burnley,,,,
George,Honeyman,MID,SUN,4500000,0,7,0.0630630630630631,1.4014014014014E-08,1.55555555555556E-06,0,220,1,4,0,0,0,0,0,1.6,0,0,0,7,0,0,0,0,0,0,1,0,0,0,304,0,0,0,0,235,0,0,0,30,Chelsea,,,,
Tom,Huddlestone,MID,HUL,4500000,2,62,2,4.44444444444444E-07,1.37777777777778E-05,0,26805,5,47,0,0,0,1,0,13.8,0,-5,0,62,5,0.2,0,1,5,0,4,0,2,0.2,24010,1,0,0,1,2025,0,0,1,348,Tottenham,,,,
James,Husband,DEF,MID,4000000,0,0,0,0,0,0,156,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,0,0,0,58,0,0,0,3,Liverpool,,,,
Noor,Husin,MID,CRY,4500000,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,Man Utd,,,,
Robert,Huth,DEF,LEI,4900000,0,88,2.7,5.51020408163265E-07,1.79591836734694E-05,0,106533,9,49,0,0,0,2,0,18,0,-1,0,88,1,0,0,0,1,0,9,0,2,1.8,114565,2,453,0,0,2926,0,0,0,479,Bournemouth,,,,
Emerson,Hyndman,MID,BOU,4400000,0,0,0,0,0,0,1375,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,680,0,0,0,0,0,0,0,0,0,Leicester,,,,
Jordon,Ibe,MID,BOU,4900000,1,36,0.324324324324324,6.61886376172091E-08,7.3469387755102E-06,0,163375,0,22,0,0,0,0,0,7.3,0,-6,0,36,6,0.2,0,1,0,0,3,0,0,1.1,26236,0,184,0,0,1055,0,0,0,133,Leicester,,,,
Zlatan,Ibrahimovic,FWD,MUN,11400000,0,163,5.8,5.08771929824561E-07,1.42982456140351E-05,0,3439837,7,22,0,0,0,17,0,14.3,0,-1,0,163,1,0,1,0,28,0,11,0,7,22.8,2545887,0,0,0,6,2438,0,0,0,540,Crystal Palace,,,,
Odion,Ighalo,FWD,WAT,6800000,0,39,2.2,3.23529411764706E-07,5.73529411764706E-06,0,337689,1,29,0,0,0,1,0,5.7,0,-7,0,39,7,0,0,0,2,0,2,0,1,2.4,94311,0,709,0,0,1291,0,0,0,84,Man City,,,,
Kelechi,Iheanacho,FWD,MCI,6000000,1,52,0.468468468468469,7.80780780780781E-08,8.66666666666667E-06,0,792576,0,9,0,0,0,4,0,8.7,0,-10,0,52,10,0.1,0,0.3,6,0,1,0,3,2.3,763437,0,242,0,1,537,0,0,0,180,Watford,,,,
Giannelli,Imbula,MID,STK,4500000,0,24,0.216216216216216,4.80480480480481E-08,5.33333333333333E-06,0,14165,1,20,0,0,0,0,0,5.3,0,-5,0,24,5,0,0,0,1,0,2,0,1,0.1,5576,1,194,0,0,796,0,0,0,126,Southampton,,,,
Danny,Ings,FWD,LIV,5400000,0,0,0,0,0,0,23641,0,0,0,0,0,0,0,0,0,-6,0,0,6,0,0,0,0,0,0,0,0,0.2,4257,0,81,0,0,0,0,0,0,0,Middlesbrough,,,,
Gökhan,Inler,MID,LEI,4400000,0,0,0,0,0,0,9979,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,3805,0,20,0,0,0,0,0,0,0,Bournemouth,,,,
Stephen,Ireland,MID,STK,4400000,0,0,0,0,0,0,671,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,597,0,18,0,0,0,0,0,0,0,Southampton,,,,
Lloyd,Isgrove,MID,SOU,4400000,0,0,0,0,0,0,292,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,360,0,0,0,0,0,0,0,0,0,Stoke,,,,
Branislav,Ivanovic,DEF,CHE,5600000,0,23,1.8,3.21428571428571E-07,4.10714285714286E-06,0,194667,2,9,0,0,0,0,0,4.1,0,-4,0,23,4,0,0,0,2,0,1,0,1,2.7,34657,0,414,0,0,589,0,0,0,143,Sunderland,,,,
Alex,Iwobi,MID,ARS,5300000,1,89,0.801801801801802,1.51283358830529E-07,1.67924528301887E-05,0,280854,1,20,0,0,0,3,0,16.8,0,-7,0,89,7,0.1,0,0.5,8,0,9,0,5,1.1,261475,0,150,0,1,1456,0,0,0,352,Everton,,,,
Phil,Jagielka,DEF,EVE,4900000,0,104,3.9,7.95918367346939E-07,2.12244897959184E-05,0,322302,4,32,0,0,0,3,0,21.2,0,-1,0,104,1,1.2,0,6,16,0,6,0,3,7.5,539151,0,221,0,4,2251,0,0,1,533,Arsenal,,,,
Eldin,Jakupovic,GLK,HUL,4100000,0,86,3.9,9.51219512195122E-07,2.09756097560976E-05,0,548880,0,36,0,73,0,0,0,21,0,1,0,86,-1,0,0,0,7,0,5,0,0,21.9,858058,0,0,2,3,1980,0,0,0,431,Tottenham,,,,
Daniel,James,MID,SWA,4500000,0,0,0,0,0,0,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464,0,0,0,0,0,0,0,0,0,West Brom,,,,
Matthew,James,MID,LEI,4500000,0,1,1,2.22222222222222E-07,2.22222222222222E-07,0,250,0,0,0,0,0,0,0,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,229,0,0,0,0,1,0,0,0,3,Bournemouth,,,,
Daryl,Janmaat,DEF,WAT,4500000,0,50,0.45045045045045,1.001001001001E-07,1.11111111111111E-05,0,17796,2,33,0,0,0,2,0,11.1,0,-5,0,50,5,0.5,0,2.3,0,0,2,0,1,0.2,21642,0,0,0,0,1614,0,0,0,261,Man City,,,,
Vincent,Janssen,FWD,TOT,7500000,1,55,2,2.66666666666667E-07,7.33333333333333E-06,0,116543,0,8,0,0,0,2,0,7.3,0,-5,0,55,5,0.1,0,0.7,3,0,3,0,3,0.8,65179,0,0,0,0,845,0,0,0,134,Hull City,,,,
Adnan,Januzaj,MID,SUN,5300000,2,49,2,3.77358490566038E-07,9.24528301886792E-06,0,57711,3,38,0,0,0,0,0,9.2,0,-2,0,49,2,0.2,0,1,0,0,3,0,3,0.5,37914,0,33,0,0,1628,0,0,1,158,Chelsea,,,,
Mile,Jedinak,MID,CRY,4500000,0,2,2,4.44444444444444E-07,4.44444444444444E-07,0,25995,0,1,0,0,0,0,0,0.4,0,0,0,2,0,0,0,0,0,0,0,0,0,0.1,1388,0,118,0,0,90,0,0,0,8,Man Utd,,,,
Carl,Jenkinson,DEF,ARS,4800000,0,2,0.018018018018018,3.75375375375375E-09,4.16666666666667E-07,0,10032,0,1,0,0,0,0,0,0.4,0,-2,0,2,2,0,0,0,0,0,0,0,0,0.1,9727,0,178,0,0,82,0,0,0,12,Everton,,,,
,Jesus,FWD,MCI,9100000,11,67,6.7,7.36263736263736E-07,7.36263736263736E-06,0,445520,2,5,0,0,0,7,0,7.4,0,1,0,67,-1,1.1,0,10,12,0,3,0,4,14.7,1091092,0,0,0,3,651,0,0,0,258,Watford,,,,
,Joe Williams,MID,EVE,4500000,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,Arsenal,,,,
,Joel Pereira,GLK,MUN,4000000,6,6,0.0540540540540541,1.35135135135135E-08,1.5E-06,0,155,0,0,0,1,0,0,0,1.5,0,0,0,6,0,0.5,0,2,0,0,1,0,0,0.1,5276,0,0,0,0,90,0,0,0,23,Crystal Palace,,,,
